0,43,0
1,42.9914250481101,882.840269920361
2,42.96570447850334,1765.2392692341543
3,42.922851146754454,2646.755996456787
4,42.862886470108236,3526.949988391672
5,42.78584041440848,4405.3815893834735
6,42.69175147579497,5281.612220699997
7,42.58066665716686,6155.204650081468
8,42.45264143940773,7025.723261492414
9,42.30773974736843,7892.734325107031
10,42.146033910603165,8755.806267553444
11,41.96760461885356,9614.509942436262
12,41.772540872274476,10468.418901149598
13,41.560939926396884,11317.10966398483
14,41.33290723182151,12160.161991528466
15,41.08855636863785,12997.159156335687
16,40.82800897556325,13827.688214854556
17,40.55139467379814,14651.340279564243
18,40.25885098559283,15467.710791278252
19,39.95052324752396,16276.399791550257
20,39.62656451847897,17077.012195106032
21,39.287135482349186,17869.15806220999
22,38.93240434543347,18652.45287085874
23,38.56254672855732,19426.51778867776
24,38.17774555391432,20190.979944379524
25,37.77819092664018,20945.47269862331
26,37.36408001113227,21689.63591409808
27,36.93561690213224,22423.116224630103
28,36.49301249059229,23145.567303096803
29,36.03648432435074,23856.650127907564
30,35.56625646364719,24556.03324779101
31,35.0825593315129,25243.393044606415
32,34.5856295590778,25918.41399387502
33,34.07570982584136,26580.788922704734
34,33.553048694961234,27230.2192647592
35,33.01790044362116,27866.415311899793
36,32.470524888545896,28489.09646210682
37,31.911187206739925,29097.991463263803
38,31.34015775153432,29692.83865236722
39,30.757711864035002,30273.386189702473
40,30.164129680075064,30839.392287506416
41,29.559695932782603,31390.625432616747
42,28.944699750886542,31926.864602589914
43,28.319434452891898,32447.899474751208
44,27.68419733726722,32953.53062762485
45,27.039289468798216,33443.569734176526
46,26.385015461271507,33917.839746288286
47,25.72168325666499,34376.1750698744
48,25.04960390103244,34818.42173003761
49,24.36909131728143,35244.437525659254
50,23.680462075055942,35654.092172811645
51,22.984035157946835,36047.26743638077
52,22.28013172826479,36423.857249288056
53,21.569074889622897,36783.76781870524
54,20.851189447587046,37126.917718663586
55,20.12680166866454,37453.237968470705
56,19.396239037911613,37762.67209636236
57,18.659830015452712,38055.17618783559
58,17.917903792213792,38330.71891813133
59,17.170790045182827,38589.28156836104
60,16.418818692519835,38830.85802480167
61,15.6623196488475,39055.45476091675
62,14.901622581062298,39263.090801699705
63,14.137056665012835,39453.79766997643
64,13.368950343399064,39627.619314349766
65,12.597631085251777,39784.612018517124
66,11.82342514735626,39924.844291745605
67,11.046657337987767,40048.396740343705
68,10.267650783329316,40155.36192002863
69,9.486726696942839,40245.84416914937
70,8.704204152666193,40319.95942279006
71,7.92039986130564,40377.83500784498
72,7.135627951493319,40419.60941922472
73,6.350199755072765,40445.43207742332
74,5.564423597372667,40455.463067746874
75,4.778604592721109,40449.872861576274
76,3.9930444455453653,40428.84202010833
77,3.20804125739258,40392.56088109141
78,2.4238893401958705,40341.229229142446
79,1.6408790360992214,40275.05595030194
80,0.8592965441393119,40194.25867155139
81,0.07942375406992142,40099.06338608314
82,-0.6984619124032179,39989.704065175334
83,-1.4740876527254727,39866.42225758478
84,-2.2471854267009803,39729.46667742544
85,-3.0174920915913788,39579.09278155296
86,-3.7847495289119024,39415.56233752213
87,-4.548704762752209,39239.14298322668
88,-5.309110069472183,39050.10777936731
89,-6.065723078643487,38848.73475592573
90,-6.8183068651335645,38635.306453847275
91,-7.566630032249861,38410.10946315437
92,-8.310466785887257,38173.43395872597
93,-9.049596999645388,37925.573234985095
94,-9.783806270906666,37666.823240736696
95,-10.512885967890014,37397.48211539196
96,-11.23663326771917,37117.84972780312
97,-11.954851185568174,36828.227218913715
98,-12.667348594968843,36528.916549404814
99,-13.373940239389938,36220.220053486926
100,-14.074446735216696,35902.43999995139
101,-14.768694566283642,35575.87816155297
102,-15.456516070131414,35240.83539374962
103,-16.137749416179815,34897.61122377377
104,-16.812238576026047,34546.503450954544
105,-17.47983328609567,34187.807759151336
106,-18.140389002889236,33821.81734209695
107,-18.79376685108258,33448.8225423837
108,-19.43983356475215,33069.11050475859
109,-20.078461422009823,32682.964844324557
110,-20.70952817334131,32290.665330174877
111,-21.332916963952968,31892.487584916285
112,-21.948516250439127,31488.70280046576
113,-22.55621971208977,31079.577470433924
114,-23.15592615716257,30665.373139338477
115,-23.747539424448377,30246.34616882113
116,-24.33096828046159,29822.747520973666
117,-24.906126312588185,29394.822558813325
118,-25.4729318185243,28962.810863883144
119,-26.031307692337492,28526.946070892678
120,-26.58118130748015,28087.45571925556
121,-27.122484397081834,27644.56112132529
122,-27.655152931841826,27198.4772470792
123,-28.179126995839624,26749.412624951616
124,-28.69435066057261,26297.56925847301
125,-29.20077185752541,25843.14255833066
126,-29.69834224956564,25386.32128942948
127,-30.18701710145328,24927.287532498325
128,-30.66675514974183,24466.21665975762
129,-31.13751847233918,24003.277324138948
130,-31.59927235798645,23538.63146152534
131,-32.0519851759022,23072.434305463215
132,-32.49562824582938,22604.834413782344
133,-32.930175708709896,22135.973706550074
134,-33.355604398202274,21665.987514777906
135,-33.77189371324485,21195.004639295064
136,-34.17902549185678,20723.147419202218
137,-34.57698388635677,20250.531809320604
138,-34.96575524016936,19777.267466056353
139,-35.34532796637578,19303.457841106694
140,-35.715692428157055,18829.20028244442
141,-36.07684082126448,18354.586142028482
142,-36.42876705864376,17879.700889701868
143,-36.77146665732724,17404.624232753366
144,-37.10493662769957,16929.430240636455
145,-37.42917536523214,16454.187474356786
146,-37.74418254477236,15978.959120058687
147,-38.04995901746511,15503.803126361727
148,-38.34650671037481,15028.77234501926
149,-38.63382852886875,14553.914674492575
150,-38.91192826181455,14079.273206056261
