0,44.5,0
1,44.491021112402734,808.0658737601578
2,44.46408898400631,1615.7236722263451
3,44.41921721529053,2422.565563722318
4,44.356428464697984,3228.1842038801324
5,44.27575443509636,4032.1729794755665
6,44.17723585481937,4834.126252478715
7,44.060922453281734,5633.639604387518
8,43.9268729311604,6430.310080908625
9,43.775154925134274,7223.736437045735
10,43.6058449671724,8013.519382650444
11,43.419028438359845,8799.261828484667
12,43.21479951724939,9580.56913283684
13,42.993261122726665,10357.049348726367
14,42.75452485137458,11128.313471722164
15,42.49871090932416,11893.975688391629
16,42.225948038576945,12653.653625385909
17,41.93637343778522,13406.968599156016
18,41.63013267747621,14153.545866282118
19,41.30737960970677,14893.01487438511
20,40.96827627213608,15625.009513575465
21,40.61299278650549,16349.168368379535
22,40.24170725151501,17065.134970067254
23,39.854605630089196,17772.55804928875
24,39.451881631026424,18471.091788909445
25,39.03373658502818,19160.39607691476
26,38.60037931510948,19840.136759236182
27,38.15202600139287,20509.98589233032
28,37.68890004029413,21169.62199532154
29,37.21123189811175,21818.730301497173
30,36.71925895903672,22457.003008922115
31,36.213225367605446,23084.139529916523
32,35.69338186562379,23699.84673911707
33,35.15998562359735,24303.83921981838
34,34.613300066709115,24895.839508266985
35,34.053594695395134,25475.578335555867
36,33.48114490057412,26042.79486674304
37,32.896231773598345,26597.236936793106
38,32.29914191100033,27138.66128291652
39,31.690167214120663,27666.83377285697
40,31.069604683712356,28181.52962865391
41,30.43775620962714,28682.533645384345
42,29.79492835570187,29169.640404365466
43,29.141432139973062,29642.654480279176
44,28.477582810362094,30101.390641659145
45,27.80369961598325,30545.674044162683
46,27.120105574243667,30975.340416032996
47,26.42712723391304,31390.23623514229
48,25.725094434359534,31790.2188969931
49,25.01434006115761,32175.156873045067
50,24.29519979829172,32544.929858725754
51,23.56801187719097,32899.42891047939
52,22.833116822846222,33238.55657120471
53,22.09085719727483,33562.22698343403
54,21.341577340612105,33870.3659896103
55,20.585623110124146,34162.911218826375
56,19.82334161744899,34439.81215940281
57,19.05508096438774,34701.03021669575
58,18.281189977581334,34946.53875554656
59,17.502017942419172,35176.323126808435
60,16.717914336540673,35390.38067741356
61,15.92922856330037,35588.72074347666
62,15.136309685579278,35771.36462596795
63,14.33950616033448,35938.34554852931
64,13.539165574288234,36089.70859705307
65,12.735634381165255,36225.51064069254
66,11.929257640894491,36345.82023402702
67,11.12037876119632,36450.71750016147
68,10.30933924198115,36540.293994602565
69,9.496478422987138,36614.65254981736
70,8.68213323508752,36673.907100448414
71,7.866637955696234,36718.18248923022
72,7.050323968700354,36747.614253724205
73,6.233519529342686,36762.34839406485
74,5.416549534474484,36762.54112198561
75,4.599735298590247,36748.35859147101
76,3.7833943360479054,36719.97661145904
77,2.967840149868863,36677.58034109583
78,2.1533820274981963,36621.363968122234
79,1.340324843893626,36551.53037104758
80,0.5289688722948824,36468.290765840844
81,-0.28039039699064006,36371.8643379412
82,-1.0874624294699515,36262.47786045917
83,-1.891961810716765,36140.36529950566
84,-2.6936084017202404,36005.76740764763
85,-3.492127485076338,35858.931306546554
86,-4.287249901795377,35700.11005988807
87,-5.078712178521187,35529.562237758364
88,-5.8662566449861515,35347.551473663065
89,-6.649631541551827,35154.346015420226
90,-7.428591116712795,34950.218271186444
91,-8.20289571447006,34735.4443518969
92,-8.97231185150872,34510.30361141481
93,-9.736612284143177,34275.078185693084
94,-10.495576065022519,34030.05253225125
95,-11.248988589617923,33775.51297126384
96,-11.996641632541383,33511.74722954277
97,-12.738333373774893,33239.043988674995
98,-13.47386841491577,32957.69243854914
99,-14.203057785571204,32667.981837470805
100,-14.925718940061913,32370.20108002584
101,-15.641675744618865,32064.638273804096
102,-16.35075845528236,31751.58032604545
103,-17.052803686735118,31431.312541212264
104,-17.7476543723225,31104.11823043187
105,-18.4351597155341,30770.278333687107
106,-19.115175133238438,30430.071055564596
107,-19.787562190980893,30083.771515298708
108,-20.452188530669957,29731.65141177541
109,-21.10892779099069,29373.97870408464
110,-21.757659520896993,29011.017308133047
111,-22.398269086544587,28643.026809751704
112,-23.030647572035036,28270.262194655847
113,-23.654691674349024,27892.973595537096
114,-24.270303592851732,27511.406056492608
115,-24.877390913756983,27125.79931492122
116,-25.475866489939676,26736.387600944417
117,-26.065648316485195,26343.399454339935
118,-26.646659402365003,25947.057558908367
119,-27.218827638623637,25547.57859412944
120,-27.782085663459313,25145.173103903464
121,-28.33637072457566,24740.045382116627
122,-28.8816245391739,24332.39337471585
123,-29.41779315194968,23922.4085979292
124,-29.944826791447483,23510.27607222375
125,-30.46267972511893,23096.174271551332
126,-30.971310113417985,22680.275087396967
127,-31.470679863257487,22262.743807112365
128,-31.960754481137357,21843.739105989396
129,-32.44150292624455,21423.413052504973
130,-32.91289746381028,21001.911126149753
131,-33.374913518997516,20579.372247237694
132,-33.82752953157886,20155.928818082273
133,-34.2707268116493,19731.70677491806
134,-34.704489396607116,19306.825649942068
135,-35.12880390961948,18881.39864284914
136,-35.543659419777896,18455.532701238157
137,-35.9490473041331,18029.328609271874
138,-36.34496111178623,17602.881083981396
139,-36.73139643019955,17176.278878617388
140,-37.10835075387669,16749.604892463587
141,-37.475823355549736,16322.936286543487
142,-37.833815159997926,15896.344604668333
143,-38.18232862061069,15469.895899293326
144,-38.52136759879619,15043.650861669623
145,-38.850937246325145,14617.664955800805
146,-39.1710438906896,14191.9885557352
147,-39.48169492354542,13766.667085748732
148,-39.782898692298104,13341.741162997
149,-40.07466439488256,12917.246742239618
150,-40.35700197777834,12493.215262264326
